0.00477791,2.82353
0.00787735,2.92157
0.0109768,2.96078
0.0140762,2.86275
0.0171757,2.70588
0.0202751,2.62745
0.0233746,2.56863
0.026474,2.64706
0.0295734,2.68627
0.0326729,2.68627
0.0357723,2.39216
0.0388718,2.37255
0.0419712,2.35294
0.0450706,2.43137
0.0481701,2.52941
0.0512695,2.4902
0.054369,2.31373
0.0574684,2.17647
0.0605679,2.19608
0.0636673,2.23529
0.0667667,2.35294
0.0698662,2.43137
0.0729656,2.35294
0.0760651,2.19608
0.0791645,2.11765
0.0822639,2.17647
0.0853634,2.27451
0.0884628,2.29412
0.0915623,2.2549
0.0946617,2.17647
0.0977612,2.13725
0.100861,2.11765
0.10396,2.23529
0.107059,2.39216
0.110159,2.35294
0.113258,2.27451
0.116358,2.17647
0.119457,2.17647
0.122557,2.41176
0.125656,2.5098
0.128756,2.45098
0.131855,2.35294
0.134954,2.37255
0.138054,2.37255
0.141153,2.4902
0.144253,2.60784
0.147352,2.64706
0.150452,2.60784
0.153551,2.52941
0.156651,2.52941
0.15975,2.62745
0.162849,2.78431
0.165949,2.92157
0.169048,2.82353
0.172148,2.7451
0.175247,2.76471
0.178347,2.84314
0.181446,3
0.184546,3.07843
0.187645,3.05882
0.190744,2.96078
0.193844,2.96078
0.196943,2.94118
0.200043,3.03922
0.20314,3.17647
0.206238,3.17647
0.209335,3.03922
0.212433,3
0.21553,3.03922
0.218628,3.11765
0.221725,3.19608
0.224823,3.15686
0.227921,3.09804
0.231018,3
0.234116,2.98039
0.237213,3.01961
0.240311,3.07843
0.243408,3.13725
0.246506,3.05882
0.249603,2.88235
0.252701,2.86275
0.255798,2.82353
0.258896,2.88235
0.261993,2.98039
0.265091,2.98039
0.268188,2.82353
0.271286,2.70588
0.274384,2.66667
0.277481,2.68627
0.280579,2.76471
0.283676,2.84314
0.286774,2.7451
0.289871,2.62745
0.292969,2.54902
0.296066,2.5098
0.299164,2.56863
0.302261,2.62745
0.305359,2.68627
0.308456,2.56863
0.311554,2.47059
0.314651,2.43137
0.317749,2.39216
0.320847,2.43137
0.323944,2.54902
0.327042,2.52941
0.330139,2.43137
0.333237,2.33333
0.336334,2.27451
0.339432,2.2549
0.342529,2.35294
0.345627,2.47059
0.348724,2.39216
0.351822,2.29412
0.354919,2.23529
0.358017,2.19608
0.361115,2.27451
0.364212,2.39216
0.36731,2.47059
0.370407,2.39216
0.373505,2.27451
0.376602,2.2549
0.3797,2.17647
0.382797,2.27451
0.385895,2.41176
0.388992,2.45098
0.39209,2.33333
0.395187,2.23529
0.398285,2.21569
0.401382,2.23529
0.40448,2.33333
0.407578,2.4902
0.410675,2.45098
0.413773,2.33333
0.41687,2.27451
0.419968,2.2549
0.423065,2.33333
0.426163,2.39216
0.42926,2.5098
0.432358,2.43137
0.435455,2.35294
0.438553,2.35294
0.44165,2.33333
0.444748,2.41176
0.447845,2.5098
0.450943,2.54902
0.454041,2.47059
0.457138,2.37255
0.460236,2.39216
0.463333,2.39216
0.466431,2.5098
0.469528,2.62745
0.472626,2.4902
0.475723,2.39216
0.478821,2.41176
0.481918,2.5098
0.485016,2.60784
0.488113,2.66667
0.491211,2.62745
0.494308,2.52941
0.497406,2.4902
0.500504,2.5098
0.503601,2.60784
0.506699,2.7451
0.509796,2.7451
0.512894,2.70588
0.515963,2.60784
0.519032,2.60784
0.5221,2.70588
0.525169,2.80392
0.528238,2.76471
0.531307,2.66667
0.534376,2.58824
0.537445,2.54902
0.540514,2.60784
0.543583,2.66667
