28.43516922,2.86274505
28.43937111,2.88235283
28.44340134,2.84313726
28.44752312,2.64705873
28.44752312,2.39215684
28.45157814,2.21568632
28.45568275,2.11764717
28.4597702,1.90196073
28.4597702,1.94117641
28.46393204,1.96078432
28.46795273,2.0392158
28.4721241,2.13725495
28.4721241,2.21568632
28.47611237,2.19607854
28.48025894,2.35294127
28.48443604,2.37254906
28.48856544,2.58823538
28.49320221,2.25490189
28.49320221,2.29411769
28.49729729,2.29411769
28.5012455,2.35294127
28.50494957,2.31372547
28.50494957,2.19607854
28.50897026,2.27450991
28.51296806,2.50980401
28.5171299,2.52941179
28.5171299,2.50980401
28.52122688,2.58823538
28.52536392,2.64705873
28.5294838,2.82352948
28.53354645,2.90196085
28.53765106,2.90196085
28.53765106,2.80392146
28.54167366,2.78431368
28.54586792,2.62745094
28.5504303,2.37254906
28.5504303,2.27450991
28.55409241,2.25490189
28.55853271,2.17647052
28.56284904,2.21568632
28.56284904,2.17647052
28.56632233,2.13725495
28.57061577,2.11764717
28.5744915,2.05882359
28.57850456,2.15686274
28.5826416,2.27450991
28.5826416,2.39215684
28.58687782,2.62745094
28.59086609,2.64705873
28.59497833,2.50980401
28.59497833,2.66666675
28.59906578,2.58823538
28.60313034,2.54901958
28.60725784,2.56862736
28.60725784,2.66666675
28.61141205,2.68627453
28.6160984,2.94117641
28.6160984,2.98039222
28.62017822,2.84313726
28.62429047,2.88235283
28.62838554,2.88235283
28.62838554,2.74509811
28.63249016,2.64705873
28.63665199,2.60784316
28.64007568,2.54901958
28.64007568,2.43137264
28.6441555,2.39215684
28.6482029,2.2352941
28.6523304,2.0392158
28.6523304,2.05882359
28.65640259,2.09803915
28.660532,2.01960778
28.660532,1.94117641
28.66461945,1.92156863
28.66866493,2.05882359
28.67282677,2.09803915
28.67282677,1.92156863
28.67695618,2
28.68097878,2.13725495
28.68524551,2.01960778
28.68524551,2.05882359
28.68972778,1.92156863
28.69338036,1.96078432
28.69802666,2
28.69802666,2.13725495
28.70155716,2.17647052
28.70563698,2.27450991
28.70563698,2.37254906
28.70969963,2.50980401
28.7136898,2.58823538
28.7178421,2.68627453
28.7178421,2.74509811
28.72196388,2.7647059
28.72612381,2.7647059
28.73016357,2.82352948
28.73016357,2.80392146
28.73423386,2.68627453
28.73833847,2.64705873
28.74240112,2.64705873
28.74240112,2.54901958
28.74658775,2.47058821
28.75066757,2.50980401
28.75066757,2.37254906
28.75477982,2.35294127
28.75883484,2.41176462
28.76288223,2.27450991
28.76288223,2.15686274
28.76697731,2.17647052
28.77108192,2.01960778
28.77521896,2.17647052
28.77521896,2.07843137
28.77928162,2.21568632
28.78341103,2.21568632
28.78751564,2.62745094
28.79157829,2.39215684
28.79575729,2.64705873
28.79575729,2.56862736
28.79980278,2.66666675
28.80398178,2.58823538
28.80862617,2.56862736
28.80862617,2.68627453
28.81273079,2.82352948
28.81620407,2.86274505
28.82049561,2.92156863
28.82049561,3.11764717
28.82432938,3.01960778
28.82840919,2.88235283
28.83251381,2.70588231
28.83674049,2.66666675
28.84083748,2.64705873
28.84083748,2.7647059
28.84481812,2.84313726
28.8489399,2.70588231
28.8530426,2.78431368
28.8530426,2.7647059
28.85710716,2.56862736
28.86125183,2.58823538
28.86597824,2.56862736
28.86597824,2.58823538
28.86982918,2.64705873
28.87414551,2.78431368
28.87770081,2.82352948
28.88170624,2.86274505
28.88581085,3.07843137
28.88581085,2.94117641
28.88991547,3.0392158
28.89397812,3.0392158
28.8980999,2.9607842
28.8980999,2.86274505
28.90221214,3
28.90629196,3.19607854
28.91038704,3.17647052
28.91038704,3.21568632
28.91445923,3.54901958
28.91855431,3.54901958
28.92271614,3.41176462
28.92727089,3.17647052
28.93152237,3.01960778
28.93152237,2.98039222
28.9355278,2.70588231
28.93961716,2.50980401
28.94321251,2.41176462
28.94321251,2.39215684
28.94725037,2.21568632
28.95133018,2.21568632
28.95545959,2.09803915
28.95545959,2.07843137
28.95953941,2.13725495
28.96364403,2.05882359
28.96774673,2.25490189
28.97184372,2.29411769
28.97590637,2.45098042
28.97590637,2.54901958
28.97999382,2.49019599
28.98409081,2.58823538
28.98834991,2.58823538
28.98834991,2.43137264
28.99295425,2.41176462
28.99703407,2.43137264
29.00096703,2.39215684
29.00096703,2.47058821
29.00474358,2.43137264
29.00874901,2.50980401
29.01281166,2.35294127
29.01689148,2.37254906
29.0209713,2.43137264
29.0209713,2.35294127
29.02506638,2.27450991
29.02919579,2.31372547
29.0333004,2.29411769
