51.55131531,2.45098042
51.55131531,2.39215684
51.55557251,2.37254906
51.56012726,2.43137264
51.56423187,2.45098042
51.56423187,2.45098042
51.56800079,2.45098042
51.57190704,2.41176462
51.57190704,2.41176462
51.57592392,2.37254906
51.5799942,2.39215684
51.58404922,2.41176462
51.58404922,2.39215684
51.58815384,2.37254906
51.59225845,2.35294127
51.59644318,2.41176462
51.59644318,2.43137264
51.60048294,2.45098042
51.60459518,2.49019599
51.60865784,2.56862736
51.60865784,2.60784316
51.61273575,2.64705873
51.61693954,2.68627453
51.61693954,2.7647059
51.62138748,2.82352948
51.62540054,2.78431368
51.62978363,2.72549009
51.62978363,2.66666675
51.63328171,2.60784316
51.63733673,2.52941179
51.64144897,2.47058821
51.64144897,2.43137264
51.64553833,2.39215684
51.64957047,2.39215684
51.65378952,2.37254906
51.65378952,2.43137264
51.6578598,2.45098042
51.66197205,2.52941179
51.66197205,2.54901958
51.66599274,2.54901958
51.67008972,2.52941179
51.6742363,2.50980401
51.6742363,2.49019599
51.67838669,2.47058821
51.68304062,2.50980401
51.68714523,2.45098042
51.68714523,2.41176462
51.69081497,2.39215684
51.69469833,2.39215684
51.69879532,2.37254906
51.69879532,2.39215684
51.70285797,2.43137264
51.70705032,2.43137264
51.70705032,2.43137264
51.71113205,2.45098042
51.71516037,2.49019599
51.71934128,2.49019599
51.71934128,2.52941179
51.72372437,2.52941179
51.7274437,2.52941179
51.73154449,2.50980401
51.73154449,2.50980401
51.73561096,2.50980401
51.73989487,2.52941179
51.74403,2.52941179
51.74857712,2.52941179
51.7526741,2.47058821
51.7526741,2.47058821
51.75615311,2.41176462
51.76029968,2.43137264
51.76433945,2.41176462
51.76433945,2.43137264
51.76837921,2.43137264
51.77254868,2.43137264
51.77666092,2.45098042
51.77666092,2.45098042
51.78075409,2.43137264
51.78485107,2.39215684
51.7889061,2.39215684
51.79299545,2.37254906
51.79707336,2.43137264
51.79707336,2.50980401
51.8012619,2.56862736
51.80597687,2.60784316
51.81005096,2.60784316
51.81005096,2.60784316
51.81406403,2.66666675
51.81795502,2.64705873
51.82172394,2.68627453
51.82172394,2.74509811
51.82580185,2.72549009
51.82983398,2.70588231
51.83401108,2.66666675
51.83800888,2.56862736
